Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
2022-01-20,2022,1,20,1415 Hinton Street,Texas,Dallas,Dallas,0.026824,0.028,10,26,0.102833,0.132,20,,0.0125,0.1,0,0,4.383333,7.6,9,7,32.820061,-96.860117
2022-01-20,2022,1,20,1415 Hinton Street,Texas,Dallas,Dallas,0.026824,0.028,10,26,0.1,0.1,0,1,0.0125,0.1,2,,4.383333,7.6,9,7,32.820061,-96.860117
2022-01-20,2022,1,20,1415 Hinton Street,Texas,Dallas,Dallas,0.026824,0.028,10,26,0.1,0.1,0,1,0.0125,0.1,0,0,4.383333,7.6,9,7,32.820061,-96.860117
2022-01-21,2022,1,21,1415 Hinton Street,Texas,Dallas,Dallas,0.023059,0.027,10,25,0.163,0.296,19,,0.075,0.2,11,,10.175,22.0,19,21,32.820061,-96.860117
2022-01-21,2022,1,21,1415 Hinton Street,Texas,Dallas,Dallas,0.023059,0.027,10,25,0.163,0.296,19,,0.0875,0.3,10,0,10.175,22.0,19,21,32.820061,-96.860117
2022-01-21,2022,1,21,1415 Hinton Street,Texas,Dallas,Dallas,0.023059,0.027,10,25,0.154167,0.2,10,2,0.075,0.2,11,,10.175,22.0,19,21,32.820061,-96.860117
2022-01-21,2022,1,21,1415 Hinton Street,Texas,Dallas,Dallas,0.023059,0.027,10,25,0.154167,0.2,10,2,0.0875,0.3,10,0,10.175,22.0,19,21,32.820061,-96.860117
2022-01-22,2022,1,22,1415 Hinton Street,Texas,Dallas,Dallas,0.012176,0.025,10,23,0.294167,1.033,23,,0.728571,1.3,14,,17.041667,36.4,21,34,32.820061,-96.860117
2022-01-22,2022,1,22,1415 Hinton Street,Texas,Dallas,Dallas,0.012176,0.025,10,23,0.294167,1.033,23,,0.747826,1.8,11,1,17.041667,36.4,21,34,32.820061,-96.860117
2022-01-22,2022,1,22,1415 Hinton Street,Texas,Dallas,Dallas,0.012176,0.025,10,23,0.229167,0.5,23,6,0.728571,1.3,14,,17.041667,36.4,21,34,32.820061,-96.860117
2022-01-22,2022,1,22,1415 Hinton Street,Texas,Dallas,Dallas,0.012176,0.025,10,23,0.229167,0.5,23,6,0.747826,1.8,11,1,17.041667,36.4,21,34,32.820061,-96.860117
2022-01-23,2022,1,23,1415 Hinton Street,Texas,Dallas,Dallas,0.017941,0.033,10,31,0.40113,1.135,0,,0.6875,1.2,2,,19.913043,40.8,20,38,32.820061,-96.860117
2022-01-23,2022,1,23,1415 Hinton Street,Texas,Dallas,Dallas,0.017941,0.033,10,31,0.40113,1.135,0,,0.716667,1.5,0,1,19.913043,40.8,20,38,32.820061,-96.860117
2022-01-23,2022,1,23,1415 Hinton Street,Texas,Dallas,Dallas,0.017941,0.033,10,31,0.416667,0.8,2,9,0.6875,1.2,2,,19.913043,40.8,20,38,32.820061,-96.860117
2022-01-23,2022,1,23,1415 Hinton Street,Texas,Dallas,Dallas,0.017941,0.033,10,31,0.416667,0.8,2,9,0.716667,1.5,0,1,19.913043,40.8,20,38,32.820061,-96.860117
2022-01-24,2022,1,24,1415 Hinton Street,Texas,Dallas,Dallas,0.010529,0.017,12,16,0.218542,0.448,9,,0.9,1.3,8,,17.316667,29.1,9,27,32.820061,-96.860117
2022-01-24,2022,1,24,1415 Hinton Street,Texas,Dallas,Dallas,0.010529,0.017,12,16,0.218542,0.448,9,,1.031818,2.0,9,3,17.316667,29.1,9,27,32.820061,-96.860117
2022-01-24,2022,1,24,1415 Hinton Street,Texas,Dallas,Dallas,0.010529,0.017,12,16,0.2625,0.4,0,5,0.9,1.3,8,,17.316667,29.1,9,27,32.820061,-96.860117
2022-01-24,2022,1,24,1415 Hinton Street,Texas,Dallas,Dallas,0.010529,0.017,12,16,0.2625,0.4,0,5,1.031818,2.0,9,3,17.316667,29.1,9,27,32.820061,-96.860117
2022-01-25,2022,1,25,1415 Hinton Street,Texas,Dallas,Dallas,0.027353,0.03,10,28,0.147583,0.315,0,,0.675,0.9,2,,8.647826,21.8,0,20,32.820061,-96.860117
2022-01-25,2022,1,25,1415 Hinton Street,Texas,Dallas,Dallas,0.027353,0.03,10,28,0.147583,0.315,0,,0.720833,1.0,1,1,8.647826,21.8,0,20,32.820061,-96.860117
2022-01-25,2022,1,25,1415 Hinton Street,Texas,Dallas,Dallas,0.027353,0.03,10,28,0.145833,0.2,0,2,0.675,0.9,2,,8.647826,21.8,0,20,32.820061,-96.860117
2022-01-25,2022,1,25,1415 Hinton Street,Texas,Dallas,Dallas,0.027353,0.03,10,28,0.145833,0.2,0,2,0.720833,1.0,1,1,8.647826,21.8,0,20,32.820061,-96.860117
2022-01-26,2022,1,26,1415 Hinton Street,Texas,Dallas,Dallas,0.025118,0.029,10,27,0.15225,0.221,14,,0.4625,0.8,23,,8.545833,20.1,7,19,32.820061,-96.860117
2022-01-26,2022,1,26,1415 Hinton Street,Texas,Dallas,Dallas,0.025118,0.029,10,27,0.15225,0.221,14,,0.5,1.0,23,1,8.545833,20.1,7,19,32.820061,-96.860117
2022-01-26,2022,1,26,1415 Hinton Street,Texas,Dallas,Dallas,0.025118,0.029,10,27,0.145833,0.2,13,2,0.4625,0.8,23,,8.545833,20.1,7,19,32.820061,-96.860117
2022-01-26,2022,1,26,1415 Hinton Street,Texas,Dallas,Dallas,0.025118,0.029,10,27,0.145833,0.2,13,2,0.5,1.0,23,1,8.545833,20.1,7,19,32.820061,-96.860117
2022-01-27,2022,1,27,1415 Hinton Street,Texas,Dallas,Dallas,0.015,0.019,16,18,0.2475,0.612,8,,0.875,1.7,8,,17.55,34.2,6,32,32.820061,-96.860117
2022-01-27,2022,1,27,1415 Hinton Street,Texas,Dallas,Dallas,0.015,0.019,16,18,0.2475,0.612,8,,0.916667,2.0,8,3,17.55,34.2,6,32,32.820061,-96.860117
2022-01-27,2022,1,27,1415 Hinton Street,Texas,Dallas,Dallas,0.015,0.019,16,18,0.254167,0.4,10,5,0.875,1.7,8,,17.55,34.2,6,32,32.820061,-96.860117
2022-01-27,2022,1,27,1415 Hinton Street,Texas,Dallas,Dallas,0.015,0.019,16,18,0.254167,0.4,10,5,0.916667,2.0,8,3,17.55,34.2,6,32,32.820061,-96.860117
2022-01-28,2022,1,28,1415 Hinton Street,Texas,Dallas,Dallas,0.016118,0.029,11,27,0.187333,0.578,23,,0.2375,0.4,11,,13.2625,35.6,23,33,32.820061,-96.860117
2022-01-28,2022,1,28,1415 Hinton Street,Texas,Dallas,Dallas,0.016118,0.029,11,27,0.187333,0.578,23,,0.283333,0.8,23,0,13.2625,35.6,23,33,32.820061,-96.860117
2022-01-28,2022,1,28,1415 Hinton Street,Texas,Dallas,Dallas,0.016118,0.029,11,27,0.1625,0.3,23,3,0.2375,0.4,11,,13.2625,35.6,23,33,32.820061,-96.860117
2022-01-28,2022,1,28,1415 Hinton Street,Texas,Dallas,Dallas,0.016118,0.029,11,27,0.1625,0.3,23,3,0.283333,0.8,23,0,13.2625,35.6,23,33,32.820061,-96.860117
2022-01-29,2022,1,29,1415 Hinton Street,Texas,Dallas,Dallas,0.024765,0.029,10,27,0.321708,0.773,1,,0.714286,1.1,8,,19.443478,34.9,0,32,32.820061,-96.860117
2022-01-29,2022,1,29,1415 Hinton Street,Texas,Dallas,Dallas,0.024765,0.029,10,27,0.321708,0.773,1,,0.743478,1.5,7,1,19.443478,34.9,0,32,32.820061,-96.860117
2022-01-29,2022,1,29,1415 Hinton Street,Texas,Dallas,Dallas,0.024765,0.029,10,27,0.3375,0.5,2,6,0.714286,1.1,8,,19.443478,34.9,0,32,32.820061,-96.860117
2022-01-29,2022,1,29,1415 Hinton Street,Texas,Dallas,Dallas,0.024765,0.029,10,27,0.3375,0.5,2,6,0.743478,1.5,7,1,19.443478,34.9,0,32,32.820061,-96.860117
2022-01-30,2022,1,30,1415 Hinton Street,Texas,Dallas,Dallas,0.032059,0.039,11,36,0.131391,0.182,21,,0.8875,1.4,17,,7.391304,12.4,7,11,32.820061,-96.860117
2022-01-30,2022,1,30,1415 Hinton Street,Texas,Dallas,Dallas,0.032059,0.039,11,36,0.131391,0.182,21,,0.904167,1.6,17,1,7.391304,12.4,7,11,32.820061,-96.860117
2022-01-30,2022,1,30,1415 Hinton Street,Texas,Dallas,Dallas,0.032059,0.039,11,36,0.125,0.2,0,2,0.8875,1.4,17,,7.391304,12.4,7,11,32.820061,-96.860117
2022-01-30,2022,1,30,1415 Hinton Street,Texas,Dallas,Dallas,0.032059,0.039,11,36,0.125,0.2,0,2,0.904167,1.6,17,1,7.391304,12.4,7,11,32.820061,-96.860117
2022-01-31,2022,1,31,1415 Hinton Street,Texas,Dallas,Dallas,0.026667,0.03,11,28,0.153042,0.26,8,,0.925,1.1,11,,12.920833,29.9,5,27,32.820061,-96.860117
2022-01-31,2022,1,31,1415 Hinton Street,Texas,Dallas,Dallas,0.026667,0.03,11,28,0.153042,0.26,8,,0.966667,1.2,9,1,12.920833,29.9,5,27,32.820061,-96.860117
2022-01-31,2022,1,31,1415 Hinton Street,Texas,Dallas,Dallas,0.026667,0.03,11,28,0.166667,0.2,0,2,0.925,1.1,11,,12.920833,29.9,5,27,32.820061,-96.860117
2022-01-31,2022,1,31,1415 Hinton Street,Texas,Dallas,Dallas,0.026667,0.03,11,28,0.166667,0.2,0,2,0.966667,1.2,9,1,12.920833,29.9,5,27,32.820061,-96.860117
2022-02-28,2022,2,28,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.0405,0.05,12,46,0.283333,0.4,19,,0.0,0.0,2,,12.619048,25.0,19,24,35.614131,-97.475083
2022-02-28,2022,2,28,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.0405,0.05,12,46,0.283333,0.4,19,,0.0,0.0,0,0,12.619048,25.0,19,24,35.614131,-97.475083
2022-02-28,2022,2,28,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.0405,0.05,12,46,0.3,0.3,23,3,0.0,0.0,2,,12.619048,25.0,19,24,35.614131,-97.475083
2022-02-28,2022,2,28,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.0405,0.05,12,46,0.3,0.3,23,3,0.0,0.0,0,0,12.619048,25.0,19,24,35.614131,-97.475083
2022-03-01,2022,3,1,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.049294,0.062,11,74,0.229167,0.4,20,,0.0,0.0,2,,12.291667,25.0,20,24,35.614131,-97.475083
2022-03-01,2022,3,1,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.049294,0.062,11,74,0.229167,0.4,20,,0.0,0.0,0,0,12.291667,25.0,20,24,35.614131,-97.475083
2022-03-01,2022,3,1,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.049294,0.062,11,74,0.220833,0.3,0,3,0.0,0.0,2,,12.291667,25.0,20,24,35.614131,-97.475083
2022-03-01,2022,3,1,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.049294,0.062,11,74,0.220833,0.3,0,3,0.0,0.0,0,0,12.291667,25.0,20,24,35.614131,-97.475083
2022-03-02,2022,3,2,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.041353,0.067,11,90,0.295833,0.5,9,,0.0,0.0,2,,16.125,39.0,23,37,35.614131,-97.475083
2022-03-02,2022,3,2,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.041353,0.067,11,90,0.295833,0.5,9,,0.0,0.0,0,0,16.125,39.0,23,37,35.614131,-97.475083
2022-03-02,2022,3,2,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.041353,0.067,11,90,0.275,0.4,23,5,0.0,0.0,2,,16.125,39.0,23,37,35.614131,-97.475083
2022-03-02,2022,3,2,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.041353,0.067,11,90,0.275,0.4,23,5,0.0,0.0,0,0,16.125,39.0,23,37,35.614131,-97.475083
2022-03-03,2022,3,3,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.064882,0.072,11,105,0.291304,0.5,0,,0.0,0.0,2,,15.166667,38.0,1,36,35.614131,-97.475083
2022-03-03,2022,3,3,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.064882,0.072,11,105,0.291304,0.5,0,,0.0,0.0,0,0,15.166667,38.0,1,36,35.614131,-97.475083
2022-03-03,2022,3,3,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.064882,0.072,11,105,0.3125,0.5,1,6,0.0,0.0,2,,15.166667,38.0,1,36,35.614131,-97.475083
2022-03-03,2022,3,3,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.064882,0.072,11,105,0.3125,0.5,1,6,0.0,0.0,0,0,15.166667,38.0,1,36,35.614131,-97.475083
2022-03-04,2022,3,4,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.044706,0.052,10,48,0.233333,0.3,6,,0.0,0.0,2,,5.208333,12.0,6,11,35.614131,-97.475083
2022-03-04,2022,3,4,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.044706,0.052,10,48,0.233333,0.3,6,,0.0,0.0,0,0,5.208333,12.0,6,11,35.614131,-97.475083
2022-03-04,2022,3,4,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.044706,0.052,10,48,0.225,0.3,9,3,0.0,0.0,2,,5.208333,12.0,6,11,35.614131,-97.475083
2022-03-04,2022,3,4,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.044706,0.052,10,48,0.225,0.3,9,3,0.0,0.0,0,0,5.208333,12.0,6,11,35.614131,-97.475083
2022-03-05,2022,3,5,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.036588,0.048,11,44,0.208333,0.3,1,,0.0,0.0,2,,2.5,12.0,20,11,35.614131,-97.475083
2022-03-05,2022,3,5,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.036588,0.048,11,44,0.208333,0.3,1,,0.0,0.0,0,0,2.5,12.0,20,11,35.614131,-97.475083
2022-03-05,2022,3,5,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.036588,0.048,11,44,0.225,0.3,1,3,0.0,0.0,2,,2.5,12.0,20,11,35.614131,-97.475083
2022-03-05,2022,3,5,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.036588,0.048,11,44,0.225,0.3,1,3,0.0,0.0,0,0,2.5,12.0,20,11,35.614131,-97.475083
2022-03-06,2022,3,6,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028706,0.033,22,31,0.1875,0.2,0,,0.0,0.0,2,,2.208333,3.0,15,3,35.614131,-97.475083
2022-03-06,2022,3,6,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028706,0.033,22,31,0.1875,0.2,0,,0.0,0.0,0,0,2.208333,3.0,15,3,35.614131,-97.475083
2022-03-06,2022,3,6,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028706,0.033,22,31,0.2,0.2,0,2,0.0,0.0,2,,2.208333,3.0,15,3,35.614131,-97.475083
2022-03-06,2022,3,6,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028706,0.033,22,31,0.2,0.2,0,2,0.0,0.0,0,0,2.208333,3.0,15,3,35.614131,-97.475083
2022-03-07,2022,3,7,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.039647,0.042,9,39,0.116667,0.2,17,,0.0,0.0,2,,1.875,4.0,23,4,35.614131,-97.475083
2022-03-07,2022,3,7,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.039647,0.042,9,39,0.116667,0.2,17,,0.0,0.0,0,0,1.875,4.0,23,4,35.614131,-97.475083
2022-03-07,2022,3,7,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.039647,0.042,9,39,0.120833,0.2,0,2,0.0,0.0,2,,1.875,4.0,23,4,35.614131,-97.475083
2022-03-07,2022,3,7,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.039647,0.042,9,39,0.120833,0.2,0,2,0.0,0.0,0,0,1.875,4.0,23,4,35.614131,-97.475083
2022-03-08,2022,3,8,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.022,0.04,10,37,0.233333,0.6,23,,0.0,0.0,2,,9.416667,35.0,21,33,35.614131,-97.475083
2022-03-08,2022,3,8,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.022,0.04,10,37,0.233333,0.6,23,,0.0,0.0,0,0,9.416667,35.0,21,33,35.614131,-97.475083
2022-03-08,2022,3,8,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.022,0.04,10,37,0.191667,0.4,23,5,0.0,0.0,2,,9.416667,35.0,21,33,35.614131,-97.475083
2022-03-08,2022,3,8,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.022,0.04,10,37,0.191667,0.4,23,5,0.0,0.0,0,0,9.416667,35.0,21,33,35.614131,-97.475083
2022-03-09,2022,3,9,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.042846,0.05,11,46,0.418182,0.9,8,,0.0,0.0,2,,16.909091,37.0,8,35,35.614131,-97.475083
2022-03-09,2022,3,9,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.042846,0.05,11,46,0.418182,0.9,8,,0.0,0.0,0,0,16.909091,37.0,8,35,35.614131,-97.475083
2022-03-09,2022,3,9,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.042846,0.05,11,46,0.45,0.7,6,8,0.0,0.0,2,,16.909091,37.0,8,35,35.614131,-97.475083
2022-03-09,2022,3,9,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.042846,0.05,11,46,0.45,0.7,6,8,0.0,0.0,0,0,16.909091,37.0,8,35,35.614131,-97.475083
2022-03-10,2022,3,10,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.029176,0.035,23,32,0.2,0.2,0,,0.0,0.0,2,,4.208333,11.0,7,10,35.614131,-97.475083
2022-03-10,2022,3,10,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.029176,0.035,23,32,0.2,0.2,0,,0.0,0.0,0,0,4.208333,11.0,7,10,35.614131,-97.475083
2022-03-10,2022,3,10,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.029176,0.035,23,32,0.2,0.2,0,2,0.0,0.0,2,,4.208333,11.0,7,10,35.614131,-97.475083
2022-03-10,2022,3,10,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.029176,0.035,23,32,0.2,0.2,0,2,0.0,0.0,0,0,4.208333,11.0,7,10,35.614131,-97.475083
2022-03-11,2022,3,11,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028118,0.045,11,42,0.241667,0.5,21,,0.0,0.0,2,,7.333333,37.0,22,35,35.614131,-97.475083
2022-03-11,2022,3,11,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028118,0.045,11,42,0.241667,0.5,21,,0.0,0.0,0,0,7.333333,37.0,22,35,35.614131,-97.475083
2022-03-11,2022,3,11,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028118,0.045,11,42,0.2125,0.3,21,3,0.0,0.0,2,,7.333333,37.0,22,35,35.614131,-97.475083
2022-03-11,2022,3,11,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028118,0.045,11,42,0.2125,0.3,21,3,0.0,0.0,0,0,7.333333,37.0,22,35,35.614131,-97.475083
2022-03-12,2022,3,12,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.043059,0.048,11,44,0.254167,0.4,7,,0.0,0.0,2,,12.833333,32.0,7,30,35.614131,-97.475083
2022-03-12,2022,3,12,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.043059,0.048,11,44,0.254167,0.4,7,,0.0,0.0,0,0,12.833333,32.0,7,30,35.614131,-97.475083
2022-03-12,2022,3,12,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.043059,0.048,11,44,0.283333,0.4,1,5,0.0,0.0,2,,12.833333,32.0,7,30,35.614131,-97.475083
2022-03-12,2022,3,12,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.043059,0.048,11,44,0.283333,0.4,1,5,0.0,0.0,0,0,12.833333,32.0,7,30,35.614131,-97.475083
2022-03-13,2022,3,13,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.051235,0.056,17,54,0.2,0.2,0,,0.0,0.0,2,,2.541667,4.0,1,4,35.614131,-97.475083
2022-03-13,2022,3,13,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.051235,0.056,17,54,0.2,0.2,0,,0.0,0.0,0,0,2.541667,4.0,1,4,35.614131,-97.475083
2022-03-13,2022,3,13,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.051235,0.056,17,54,0.2,0.2,0,2,0.0,0.0,2,,2.541667,4.0,1,4,35.614131,-97.475083
2022-03-13,2022,3,13,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.051235,0.056,17,54,0.2,0.2,0,2,0.0,0.0,0,0,2.541667,4.0,1,4,35.614131,-97.475083
2022-03-14,2022,3,14,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.038471,0.044,12,41,0.229167,0.3,8,,0.0,0.0,2,,3.416667,6.0,7,6,35.614131,-97.475083
2022-03-14,2022,3,14,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.038471,0.044,12,41,0.229167,0.3,8,,0.0,0.0,0,0,3.416667,6.0,7,6,35.614131,-97.475083
2022-03-14,2022,3,14,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.038471,0.044,12,41,0.233333,0.3,11,3,0.0,0.0,2,,3.416667,6.0,7,6,35.614131,-97.475083
2022-03-14,2022,3,14,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.038471,0.044,12,41,0.233333,0.3,11,3,0.0,0.0,0,0,3.416667,6.0,7,6,35.614131,-97.475083
2022-03-15,2022,3,15,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028824,0.047,11,44,0.258333,0.6,22,,0.0375,0.3,17,,6.458333,29.0,23,27,35.614131,-97.475083
2022-03-15,2022,3,15,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028824,0.047,11,44,0.258333,0.6,22,,0.041667,1.0,15,1,6.458333,29.0,23,27,35.614131,-97.475083
2022-03-15,2022,3,15,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028824,0.047,11,44,0.216667,0.4,23,5,0.0375,0.3,17,,6.458333,29.0,23,27,35.614131,-97.475083
2022-03-15,2022,3,15,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.028824,0.047,11,44,0.216667,0.4,23,5,0.041667,1.0,15,1,6.458333,29.0,23,27,35.614131,-97.475083
2022-03-16,2022,3,16,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.056118,0.06,14,67,0.308333,0.6,0,,0.0,0.0,2,,10.833333,38.0,0,36,35.614131,-97.475083
2022-03-16,2022,3,16,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.056118,0.06,14,67,0.308333,0.6,0,,0.0,0.0,0,0,10.833333,38.0,0,36,35.614131,-97.475083
2022-03-16,2022,3,16,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,0.056118,0.06,14,67,0.341667,0.5,1,6,0.0,0.0,2,,10.833333,38.0,0,36,35.614131,-97.475083
